version,topology,query_type,index_size,timeout_ms,iter,observed_ms,timed_out,error
new,cluster3,AGGREGATE,100000,50,47,54.442,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,50,48,64.544,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,50,49,60.255,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,0,106.876,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,1,125.861,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,2,103.731,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,3,101.180,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,4,127.046,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,5,107.045,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,6,106.064,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,7,102.314,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,8,104.922,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,9,104.058,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,10,100.910,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,11,112.085,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,12,101.484,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,13,120.204,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,14,102.957,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,15,101.807,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,16,103.859,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,17,109.812,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,18,103.520,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,19,106.153,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,20,107.013,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,21,110.787,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,22,103.920,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,23,115.491,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,24,103.815,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,25,105.496,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,26,103.079,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,27,103.909,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,28,101.604,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,29,110.303,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,30,119.712,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,31,100.595,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,32,110.149,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,33,102.241,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,34,102.206,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,35,101.497,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,36,117.445,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,37,116.346,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,38,105.325,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,39,112.696,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,40,110.052,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,41,103.347,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,42,121.391,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,43,126.252,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,44,109.438,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,45,102.258,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,46,105.681,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,47,108.785,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,48,100.902,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,100,49,101.148,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,AGGREGATE,100000,500,0,921.034,0,
new,cluster3,AGGREGATE,100000,500,1,604.747,0,
new,cluster3,AGGREGATE,100000,500,2,629.748,0,
new,cluster3,AGGREGATE,100000,500,3,615.547,0,
new,cluster3,AGGREGATE,100000,500,4,623.307,0,
new,cluster3,AGGREGATE,100000,500,5,619.844,0,
new,cluster3,AGGREGATE,100000,500,6,612.638,0,
new,cluster3,AGGREGATE,100000,500,7,615.012,0,
new,cluster3,AGGREGATE,100000,500,8,613.285,0,
new,cluster3,AGGREGATE,100000,500,9,607.951,0,
new,cluster3,AGGREGATE,100000,500,10,677.054,0,
new,cluster3,AGGREGATE,100000,500,11,613.185,0,
new,cluster3,AGGREGATE,100000,500,12,620.806,0,
new,cluster3,AGGREGATE,100000,500,13,603.127,0,
new,cluster3,AGGREGATE,100000,500,14,611.885,0,
new,cluster3,AGGREGATE,100000,500,15,608.705,0,
new,cluster3,AGGREGATE,100000,500,16,620.289,0,
new,cluster3,AGGREGATE,100000,500,17,612.342,0,
new,cluster3,AGGREGATE,100000,500,18,619.434,0,
new,cluster3,AGGREGATE,100000,500,19,619.282,0,
new,cluster3,AGGREGATE,100000,500,20,608.531,0,
new,cluster3,AGGREGATE,100000,500,21,618.760,0,
new,cluster3,AGGREGATE,100000,500,22,605.005,0,
new,cluster3,AGGREGATE,100000,500,23,607.804,0,
new,cluster3,AGGREGATE,100000,500,24,605.175,0,
new,cluster3,AGGREGATE,100000,500,25,606.942,0,
new,cluster3,AGGREGATE,100000,500,26,608.943,0,
new,cluster3,AGGREGATE,100000,500,27,609.730,0,
new,cluster3,AGGREGATE,100000,500,28,602.193,0,
new,cluster3,AGGREGATE,100000,500,29,600.560,0,
new,cluster3,AGGREGATE,100000,500,30,599.935,0,
new,cluster3,AGGREGATE,100000,500,31,616.859,0,
new,cluster3,AGGREGATE,100000,500,32,619.558,0,
new,cluster3,AGGREGATE,100000,500,33,621.350,0,
new,cluster3,AGGREGATE,100000,500,34,621.373,0,
new,cluster3,AGGREGATE,100000,500,35,625.326,0,
new,cluster3,AGGREGATE,100000,500,36,631.693,0,
new,cluster3,AGGREGATE,100000,500,37,627.695,0,
new,cluster3,AGGREGATE,100000,500,38,617.191,0,
new,cluster3,AGGREGATE,100000,500,39,620.130,0,
new,cluster3,AGGREGATE,100000,500,40,623.303,0,
new,cluster3,AGGREGATE,100000,500,41,610.454,0,
new,cluster3,AGGREGATE,100000,500,42,608.247,0,
new,cluster3,AGGREGATE,100000,500,43,614.506,0,
new,cluster3,AGGREGATE,100000,500,44,614.674,0,
new,cluster3,AGGREGATE,100000,500,45,605.995,0,
new,cluster3,AGGREGATE,100000,500,46,627.902,0,
new,cluster3,AGGREGATE,100000,500,47,620.745,0,
new,cluster3,AGGREGATE,100000,500,48,626.834,0,
new,cluster3,AGGREGATE,100000,500,49,621.311,0,
new,cluster3,AGGREGATE,100000,1000,0,634.269,0,
new,cluster3,AGGREGATE,100000,1000,1,618.994,0,
new,cluster3,AGGREGATE,100000,1000,2,629.406,0,
new,cluster3,AGGREGATE,100000,1000,3,629.927,0,
new,cluster3,AGGREGATE,100000,1000,4,626.742,0,
new,cluster3,AGGREGATE,100000,1000,5,618.575,0,
new,cluster3,AGGREGATE,100000,1000,6,619.340,0,
new,cluster3,AGGREGATE,100000,1000,7,615.994,0,
new,cluster3,AGGREGATE,100000,1000,8,609.097,0,
new,cluster3,AGGREGATE,100000,1000,9,622.090,0,
new,cluster3,AGGREGATE,100000,1000,10,613.324,0,
new,cluster3,AGGREGATE,100000,1000,11,626.110,0,
new,cluster3,AGGREGATE,100000,1000,12,620.497,0,
new,cluster3,AGGREGATE,100000,1000,13,616.898,0,
new,cluster3,AGGREGATE,100000,1000,14,616.956,0,
new,cluster3,AGGREGATE,100000,1000,15,622.202,0,
new,cluster3,AGGREGATE,100000,1000,16,616.897,0,
new,cluster3,AGGREGATE,100000,1000,17,618.990,0,
new,cluster3,AGGREGATE,100000,1000,18,618.850,0,
new,cluster3,AGGREGATE,100000,1000,19,616.782,0,
new,cluster3,AGGREGATE,100000,1000,20,612.084,0,
new,cluster3,AGGREGATE,100000,1000,21,622.591,0,
new,cluster3,AGGREGATE,100000,1000,22,619.436,0,
new,cluster3,AGGREGATE,100000,1000,23,621.290,0,
new,cluster3,AGGREGATE,100000,1000,24,618.029,0,
new,cluster3,AGGREGATE,100000,1000,25,617.509,0,
new,cluster3,AGGREGATE,100000,1000,26,638.826,0,
new,cluster3,AGGREGATE,100000,1000,27,616.703,0,
new,cluster3,AGGREGATE,100000,1000,28,615.669,0,
new,cluster3,AGGREGATE,100000,1000,29,624.456,0,
new,cluster3,AGGREGATE,100000,1000,30,614.521,0,
new,cluster3,AGGREGATE,100000,1000,31,618.138,0,
new,cluster3,AGGREGATE,100000,1000,32,613.618,0,
new,cluster3,AGGREGATE,100000,1000,33,609.431,0,
new,cluster3,AGGREGATE,100000,1000,34,607.307,0,
new,cluster3,AGGREGATE,100000,1000,35,612.072,0,
new,cluster3,AGGREGATE,100000,1000,36,610.600,0,
new,cluster3,AGGREGATE,100000,1000,37,616.122,0,
new,cluster3,AGGREGATE,100000,1000,38,609.390,0,
new,cluster3,AGGREGATE,100000,1000,39,621.184,0,
new,cluster3,AGGREGATE,100000,1000,40,633.622,0,
new,cluster3,AGGREGATE,100000,1000,41,631.392,0,
new,cluster3,AGGREGATE,100000,1000,42,631.279,0,
new,cluster3,AGGREGATE,100000,1000,43,615.778,0,
new,cluster3,AGGREGATE,100000,1000,44,630.132,0,
new,cluster3,AGGREGATE,100000,1000,45,633.570,0,
new,cluster3,AGGREGATE,100000,1000,46,622.245,0,
new,cluster3,AGGREGATE,100000,1000,47,620.139,0,
new,cluster3,AGGREGATE,100000,1000,48,615.672,0,
new,cluster3,AGGREGATE,100000,1000,49,629.405,0,
new,cluster3,AGGREGATE,100000,2000,0,611.902,0,
new,cluster3,AGGREGATE,100000,2000,1,616.207,0,
new,cluster3,AGGREGATE,100000,2000,2,617.411,0,
new,cluster3,AGGREGATE,100000,2000,3,607.889,0,
new,cluster3,AGGREGATE,100000,2000,4,617.689,0,
new,cluster3,AGGREGATE,100000,2000,5,629.255,0,
new,cluster3,AGGREGATE,100000,2000,6,621.815,0,
new,cluster3,AGGREGATE,100000,2000,7,620.217,0,
new,cluster3,AGGREGATE,100000,2000,8,623.340,0,
new,cluster3,AGGREGATE,100000,2000,9,629.823,0,
new,cluster3,AGGREGATE,100000,2000,10,617.828,0,
new,cluster3,AGGREGATE,100000,2000,11,623.053,0,
new,cluster3,AGGREGATE,100000,2000,12,624.385,0,
new,cluster3,AGGREGATE,100000,2000,13,609.338,0,
new,cluster3,AGGREGATE,100000,2000,14,620.651,0,
new,cluster3,AGGREGATE,100000,2000,15,617.474,0,
new,cluster3,AGGREGATE,100000,2000,16,627.727,0,
new,cluster3,AGGREGATE,100000,2000,17,607.350,0,
new,cluster3,AGGREGATE,100000,2000,18,608.061,0,
new,cluster3,AGGREGATE,100000,2000,19,612.288,0,
new,cluster3,AGGREGATE,100000,2000,20,625.389,0,
new,cluster3,AGGREGATE,100000,2000,21,623.816,0,
new,cluster3,AGGREGATE,100000,2000,22,612.899,0,
new,cluster3,AGGREGATE,100000,2000,23,615.438,0,
new,cluster3,AGGREGATE,100000,2000,24,683.553,0,
new,cluster3,AGGREGATE,100000,2000,25,616.393,0,
new,cluster3,AGGREGATE,100000,2000,26,614.815,0,
new,cluster3,AGGREGATE,100000,2000,27,613.702,0,
new,cluster3,AGGREGATE,100000,2000,28,612.539,0,
new,cluster3,AGGREGATE,100000,2000,29,615.004,0,
new,cluster3,AGGREGATE,100000,2000,30,611.823,0,
new,cluster3,AGGREGATE,100000,2000,31,606.764,0,
new,cluster3,AGGREGATE,100000,2000,32,620.701,0,
new,cluster3,AGGREGATE,100000,2000,33,614.190,0,
new,cluster3,AGGREGATE,100000,2000,34,623.423,0,
new,cluster3,AGGREGATE,100000,2000,35,621.707,0,
new,cluster3,AGGREGATE,100000,2000,36,621.151,0,
new,cluster3,AGGREGATE,100000,2000,37,625.900,0,
new,cluster3,AGGREGATE,100000,2000,38,615.979,0,
new,cluster3,AGGREGATE,100000,2000,39,620.987,0,
new,cluster3,AGGREGATE,100000,2000,40,619.254,0,
new,cluster3,AGGREGATE,100000,2000,41,624.014,0,
new,cluster3,AGGREGATE,100000,2000,42,621.490,0,
new,cluster3,AGGREGATE,100000,2000,43,616.179,0,
new,cluster3,AGGREGATE,100000,2000,44,611.158,0,
new,cluster3,AGGREGATE,100000,2000,45,607.644,0,
new,cluster3,AGGREGATE,100000,2000,46,613.424,0,
new,cluster3,AGGREGATE,100000,2000,47,604.358,0,
new,cluster3,AGGREGATE,100000,2000,48,618.093,0,
new,cluster3,AGGREGATE,100000,2000,49,630.326,0,
new,cluster3,SEARCH,1000000,50,0,65.933,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,1,73.419,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,2,74.183,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,3,58.596,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,4,67.473,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,5,63.727,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,6,58.910,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,7,63.509,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,8,55.369,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,9,67.849,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,10,62.575,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,11,60.659,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,12,59.980,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,13,54.467,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,14,63.272,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,15,60.393,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,16,63.369,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,17,60.224,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,18,59.555,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,19,72.223,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,20,72.804,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,21,59.779,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,22,60.873,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,23,61.918,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,24,57.366,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,25,51.371,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,26,63.239,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,27,60.783,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,28,60.230,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,29,61.846,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,30,57.062,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,31,64.331,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,32,58.989,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,33,58.935,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,34,59.700,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,35,58.633,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,36,60.188,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,37,56.243,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,38,62.990,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,39,60.378,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,40,73.399,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,41,62.160,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,42,57.613,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,43,64.765,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,44,62.844,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,45,61.704,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,46,62.548,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,47,57.425,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,48,64.977,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,50,49,60.643,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,100,0,200.861,0,
new,cluster3,SEARCH,1000000,100,1,192.277,0,
new,cluster3,SEARCH,1000000,100,2,195.163,0,
new,cluster3,SEARCH,1000000,100,3,194.900,0,
new,cluster3,SEARCH,1000000,100,4,193.286,0,
new,cluster3,SEARCH,1000000,100,5,189.624,0,
new,cluster3,SEARCH,1000000,100,6,189.615,0,
new,cluster3,SEARCH,1000000,100,7,192.983,0,
new,cluster3,SEARCH,1000000,100,8,200.714,0,
new,cluster3,SEARCH,1000000,100,9,191.652,0,
new,cluster3,SEARCH,1000000,100,10,192.735,0,
new,cluster3,SEARCH,1000000,100,11,189.426,0,
new,cluster3,SEARCH,1000000,100,12,191.207,0,
new,cluster3,SEARCH,1000000,100,13,191.441,0,
new,cluster3,SEARCH,1000000,100,14,191.371,0,
new,cluster3,SEARCH,1000000,100,15,189.856,0,
new,cluster3,SEARCH,1000000,100,16,179.481,1,SEARCH_TIMEOUT Timeout limit was reached
new,cluster3,SEARCH,1000000,100,17,195.231,0,
new,cluster3,SEARCH,1000000,100,18,188.081,0,
new,cluster3,SEARCH,1000000,100,19,195.445,0,
new,cluster3,SEARCH,1000000,100,20,187.495,0,
new,cluster3,SEARCH,1000000,100,21,187.625,0,
new,cluster3,SEARCH,1000000,100,22,188.621,0,
new,cluster3,SEARCH,1000000,100,23,190.030,0,
new,cluster3,SEARCH,1000000,100,24,189.967,0,
new,cluster3,SEARCH,1000000,100,25,187.939,0,
new,cluster3,SEARCH,1000000,100,26,188.113,0,
new,cluster3,SEARCH,1000000,100,27,190.775,0,
new,cluster3,SEARCH,1000000,100,28,208.148,0,
new,cluster3,SEARCH,1000000,100,29,191.598,0,
new,cluster3,SEARCH,1000000,100,30,200.154,0,
new,cluster3,SEARCH,1000000,100,31,192.241,0,
new,cluster3,SEARCH,1000000,100,32,190.622,0,
new,cluster3,SEARCH,1000000,100,33,190.984,0,
new,cluster3,SEARCH,1000000,100,34,189.309,0,
new,cluster3,SEARCH,1000000,100,35,189.466,0,
new,cluster3,SEARCH,1000000,100,36,189.181,0,
new,cluster3,SEARCH,1000000,100,37,188.479,0,
new,cluster3,SEARCH,1000000,100,38,196.873,0,
new,cluster3,SEARCH,1000000,100,39,191.689,0,
new,cluster3,SEARCH,1000000,100,40,189.387,0,
new,cluster3,SEARCH,1000000,100,41,193.639,0,
new,cluster3,SEARCH,1000000,100,42,187.960,0,
new,cluster3,SEARCH,1000000,100,43,190.123,0,
new,cluster3,SEARCH,1000000,100,44,190.015,0,
new,cluster3,SEARCH,1000000,100,45,190.565,0,
new,cluster3,SEARCH,1000000,100,46,197.577,0,
new,cluster3,SEARCH,1000000,100,47,197.796,0,
new,cluster3,SEARCH,1000000,100,48,192.600,0,
new,cluster3,SEARCH,1000000,100,49,189.967,0,
new,cluster3,SEARCH,1000000,500,0,189.539,0,
new,cluster3,SEARCH,1000000,500,1,186.819,0,
new,cluster3,SEARCH,1000000,500,2,378.637,0,
new,cluster3,SEARCH,1000000,500,3,191.013,0,
new,cluster3,SEARCH,1000000,500,4,195.909,0,
new,cluster3,SEARCH,1000000,500,5,188.292,0,
new,cluster3,SEARCH,1000000,500,6,195.806,0,
new,cluster3,SEARCH,1000000,500,7,194.630,0,
new,cluster3,SEARCH,1000000,500,8,189.434,0,
new,cluster3,SEARCH,1000000,500,9,191.173,0,
new,cluster3,SEARCH,1000000,500,10,188.864,0,
new,cluster3,SEARCH,1000000,500,11,186.152,0,
new,cluster3,SEARCH,1000000,500,12,188.391,0,
new,cluster3,SEARCH,1000000,500,13,185.223,0,
new,cluster3,SEARCH,1000000,500,14,189.902,0,
new,cluster3,SEARCH,1000000,500,15,190.469,0,
new,cluster3,SEARCH,1000000,500,16,203.886,0,
new,cluster3,SEARCH,1000000,500,17,187.693,0,
new,cluster3,SEARCH,1000000,500,18,191.186,0,
new,cluster3,SEARCH,1000000,500,19,190.146,0,
new,cluster3,SEARCH,1000000,500,20,201.077,0,
new,cluster3,SEARCH,1000000,500,21,189.098,0,
new,cluster3,SEARCH,1000000,500,22,186.634,0,
new,cluster3,SEARCH,1000000,500,23,187.688,0,
new,cluster3,SEARCH,1000000,500,24,190.436,0,
new,cluster3,SEARCH,1000000,500,25,188.277,0,
new,cluster3,SEARCH,1000000,500,26,196.964,0,
new,cluster3,SEARCH,1000000,500,27,188.892,0,
new,cluster3,SEARCH,1000000,500,28,198.478,0,
new,cluster3,SEARCH,1000000,500,29,187.722,0,
new,cluster3,SEARCH,1000000,500,30,197.020,0,
new,cluster3,SEARCH,1000000,500,31,192.904,0,
new,cluster3,SEARCH,1000000,500,32,195.082,0,
new,cluster3,SEARCH,1000000,500,33,206.200,0,
new,cluster3,SEARCH,1000000,500,34,199.057,0,
new,cluster3,SEARCH,1000000,500,35,199.475,0,
new,cluster3,SEARCH,1000000,500,36,193.318,0,
new,cluster3,SEARCH,1000000,500,37,192.121,0,
new,cluster3,SEARCH,1000000,500,38,191.853,0,
new,cluster3,SEARCH,1000000,500,39,190.650,0,
new,cluster3,SEARCH,1000000,500,40,195.420,0,
new,cluster3,SEARCH,1000000,500,41,191.690,0,
new,cluster3,SEARCH,1000000,500,42,190.596,0,
new,cluster3,SEARCH,1000000,500,43,189.754,0,
new,cluster3,SEARCH,1000000,500,44,189.030,0,
new,cluster3,SEARCH,1000000,500,45,198.829,0,
new,cluster3,SEARCH,1000000,500,46,188.809,0,
new,cluster3,SEARCH,1000000,500,47,189.077,0,
new,cluster3,SEARCH,1000000,500,48,192.242,0,
new,cluster3,SEARCH,1000000,500,49,200.491,0,
new,cluster3,SEARCH,1000000,1000,0,189.675,0,
new,cluster3,SEARCH,1000000,1000,1,189.787,0,
new,cluster3,SEARCH,1000000,1000,2,190.431,0,
new,cluster3,SEARCH,1000000,1000,3,194.898,0,
new,cluster3,SEARCH,1000000,1000,4,199.859,0,
new,cluster3,SEARCH,1000000,1000,5,193.316,0,
new,cluster3,SEARCH,1000000,1000,6,190.712,0,
new,cluster3,SEARCH,1000000,1000,7,190.375,0,
new,cluster3,SEARCH,1000000,1000,8,192.400,0,
new,cluster3,SEARCH,1000000,1000,9,191.995,0,
new,cluster3,SEARCH,1000000,1000,10,193.261,0,
new,cluster3,SEARCH,1000000,1000,11,194.927,0,
new,cluster3,SEARCH,1000000,1000,12,192.946,0,
new,cluster3,SEARCH,1000000,1000,13,193.056,0,
new,cluster3,SEARCH,1000000,1000,14,199.418,0,
new,cluster3,SEARCH,1000000,1000,15,195.505,0,
new,cluster3,SEARCH,1000000,1000,16,194.806,0,
new,cluster3,SEARCH,1000000,1000,17,190.378,0,
new,cluster3,SEARCH,1000000,1000,18,191.846,0,
new,cluster3,SEARCH,1000000,1000,19,192.386,0,
new,cluster3,SEARCH,1000000,1000,20,191.173,0,
new,cluster3,SEARCH,1000000,1000,21,197.212,0,
new,cluster3,SEARCH,1000000,1000,22,194.923,0,
new,cluster3,SEARCH,1000000,1000,23,202.252,0,
new,cluster3,SEARCH,1000000,1000,24,195.489,0,
new,cluster3,SEARCH,1000000,1000,25,193.809,0,
new,cluster3,SEARCH,1000000,1000,26,200.152,0,
new,cluster3,SEARCH,1000000,1000,27,192.533,0,
new,cluster3,SEARCH,1000000,1000,28,193.394,0,
new,cluster3,SEARCH,1000000,1000,29,192.065,0,
new,cluster3,SEARCH,1000000,1000,30,202.684,0,
new,cluster3,SEARCH,1000000,1000,31,201.043,0,
new,cluster3,SEARCH,1000000,1000,32,190.224,0,
new,cluster3,SEARCH,1000000,1000,33,200.849,0,
new,cluster3,SEARCH,1000000,1000,34,192.200,0,
new,cluster3,SEARCH,1000000,1000,35,193.896,0,
new,cluster3,SEARCH,1000000,1000,36,189.789,0,
new,cluster3,SEARCH,1000000,1000,37,195.350,0,
new,cluster3,SEARCH,1000000,1000,38,191.623,0,
new,cluster3,SEARCH,1000000,1000,39,195.127,0,
new,cluster3,SEARCH,1000000,1000,40,190.008,0,
new,cluster3,SEARCH,1000000,1000,41,192.019,0,
new,cluster3,SEARCH,1000000,1000,42,201.132,0,
new,cluster3,SEARCH,1000000,1000,43,197.346,0,
new,cluster3,SEARCH,1000000,1000,44,192.344,0,
new,cluster3,SEARCH,1000000,1000,45,192.046,0,
new,cluster3,SEARCH,1000000,1000,46,191.462,0,
new,cluster3,SEARCH,1000000,1000,47,194.669,0,
new,cluster3,SEARCH,1000000,1000,48,193.768,0,
new,cluster3,SEARCH,1000000,1000,49,189.429,0,
new,cluster3,SEARCH,1000000,2000,0,191.280,0,
